id,event_id,name,distance_km,elevation_m,race_type,terrain,fee_eur,fee_rsd,cutoff,race_url,source,description,organizer,contact_email,participants,_event_id,_event_name,_event_date
062cec666b90ec859d1e34154fea3543,0737769f3a83dd03b9e6f20e2a6a71db,[5.0 km] Štafeta 2x5 km,5.0,,Relay 10 km,,29.0,2900.0,,https://trka.rs/races/1888-30-apatinski-dunavski-polumaraton-%C5%A1tafeta-2x5-km/,trka.rs,"30. APATINSKI DUNAVSKI POLUMARATON ŠTAFETNA TRKA 10 KM DVA ČLANA (5, 2 km +4,8 km) Muška, ženska i miks štafeta OSOBINE STAZE: Staza je zvanično sertifikovana, brza i ravna 100%, obeležen svaki kilometar, staza u potpunosti zatvorena za saobraćaj. Staza je identična kao trka na 10 km. START: ispred glavnog ulaza u Specijalnu bolnicu Junaković – Apatin, CILJ: Kod prijemnog centra (na raskrsnici 70 metara pre starta trke), STRT TRKE: 18.10.2026. godine 11:00 časova PRIJAVNI CENTAR: na platou pored glavnog ulaza u Banju Junaković (pored helihoptera) PREUZIMANJE BROJEVA: U prijavnom centru (17.10.2025. – 14,00 do 17,30 časova) i na dan trke (18.10.2025. – 8,15 do 10,15). PRIJAVE otvorene od 12:00 sati 01.01.2026 godine do 17:00 sati 08.10.2026 godine KATEGORIJE Muška, ženska i mešovita – STARTNINA PO ČLANU (Oba člana dobijaju pun stariji paket) 2900 RSD 29 € od 01.01. do 18.02.2026. godine. 3100 RSD 31 € od 19.02. do 08.04.2026. godine 3300 RSD 33 € od 09.04. do 08.10.2026. godine STARTNI I CILJNI PAKET: Učesnička majica, finišerska medalja, ručak i piće u šatoru na prostoru pored Banje Junaković, poslw trke. DODATNE INFORMACIJE: dunavskipolumaraton@gmail.com KONTAKT TELEFON: + 381 (63) 537 482 GORAN ČEGAR PROGLAŠENJE POBEDNIKA: Za ukupan plasman neposredno po završetku svih trka. NAGRADE: Svi takmičari koji završe polumaratonsku trku dobijaju unikatnu učesničku medalju. – Pet prvoplasiranih štafeta (muške, ženske, miks) dobijaju pobedničke plakete i robne nagrade. – VAŽNO: Takmičari trče na sopstvenu odgovornost. – Apatinski Dunavski polumaraton web stranica www.dunavskipolumaraton.com – FB STRANICA TRKE https://www.facebook.com/dunavskipolumaraton/",AK Apatin Vinogradska 31 Apatin,dunavskipolumaraton@gmail.com,,0737769f3a83dd03b9e6f20e2a6a71db,30. Apatinski Dunavski polumaraton,2026-10-18
e30f4af505fc9cd436d8684a57c6ff8e,0737769f3a83dd03b9e6f20e2a6a71db,[10.0 km] Nordijsko hodanje 10 km,10.0,,Nordic walking,,29.0,2900.0,,https://trka.rs/races/1889-30-apatinski-dunavski-polumaraton-nordijsko-hodanj/,trka.rs,"30. APATINSKI DUNAVSKI POLUMARATON DATUM: 18.10.2026. godine (Nedelja) NORDIJSKO HODANJE: 10 km (staza identična kao trka na 10 km i štafete) OSOBINE STAZE: Staza je zvanično sertifikovana, brza i ravna 100%, obeležen svaki kilometar, 3 okrepnih stanica, staza u potpunosti zatvorena za saobraćaj. Staza poseduje A sertifikat svetske atletike. START: ispred glavnog ulaza u Specijalnu bolnicu Junaković – Apatin, CILJ: Kod prijemnog centra (na raskrsnici 70 metara pre starta trke), VREME STARTA: 11:01 časova (minut Posle starta glavne trke) PRIJAVNI CENTAR: na platou pored glavnog ulaza u Banju Junaković (pored helihoptera) PREUZIMANJE BROJEVA: U prijavnom centru (17.10.2025. – 14,00 do 17,30 časova) i na dan trke (18.10.2025. – 8,15 do 10,15). PRIJAVE otvorene od 12:00 sati 01.01.2026 godine do 17:00 sati 08.10.2026 godine KATEGORIJE U trci Nordijsko hodanje nema starosnih kategorija. – STARTNINA 2900 RSD 29 € od 01.01. do 18.02.2026. godine 3100 RSD 31 € od 19.02. do 08.04.2026. godine 3300 RSD 33 € od 09.04. do 08.10.2026. godine STARTNI I CILJNI PAKET: NORDIJSKO HODANJE: učesnička majica, finišerska medalja, ručak i piće u šatoru na prostoru pored Banje Junaković, posle trke. DODATNE INFORMACIJE: dunavskipolumaraton@gmail.com KONTAKT TELEFON: + 381 (63) 537 482 GORAN ČEGAR PROGLAŠENJE POBEDNIKA: Za ukupan plasman neposredno po završetku svih trka, Proglašenje po kategorijama vršiće se na bini u zoni cilja sa početkom u 13:00 časova. NAGRADE: Svi takmičari koji završe polumaratonsku trku dobijaju unikatnu učesničku medalju. – Pet prvoplasiranih takmičara, takmičarki u trci nordijsko hodanje dobijaju pobedničke plakete i robne nagrade. – VAŽNO: Takmičari trče na sopstvenu odgovornost. – Apatinski Dunavski polumaraton web stranica www.dunavskipolumaraton.com – FB STRANICA TRKE https://www.facebook.com/dunavskipolumaraton/",AK Apatin Vinogradska 31 Apatin,dunavskipolumaraton@gmail.com,,0737769f3a83dd03b9e6f20e2a6a71db,30. Apatinski Dunavski polumaraton,2026-10-18
03a43a5b13246ec73fb6513299090dcd,228879d145861e4d1bcad2218b17237d,[6.0 km] Mala Trka,6.0,,Trail,trail,0.0,0.0,,https://trka.rs/races/1968-14-otvoreno-prvenstvo-fru%C5%A1ke-gore-u-planinskom-tr%C4%8D/,trka.rs,-,ARK Fruška gora,kontakt@nocnimaraton.rs,,228879d145861e4d1bcad2218b17237d,14. Otvoreno prvenstvo Fruške gore u planinskom trčanju,2026-11-08
3546221da34f5ee633b97ada696181e4,029b3c9390f1517807eed851495a3175,[42.0 km] Reciklažni maraton,42.0,,Marathon,,0.0,0.0,,https://trka.rs/races/1969-14-recikla%C5%BEni-maraton-recikla%C5%BEni-maraton/,trka.rs,"Prijavljujete i ako ne planirate ceo, ali ipak više od polumaratona",ARK Fruška gora,kontakt@nocnimaraton.rs,,029b3c9390f1517807eed851495a3175,14. Reciklažni maraton,2026-12-13
15cdefa0b0b02d6023f3a10253f1b90f,029b3c9390f1517807eed851495a3175,[21.0 km] Reciklažni polumaraton,21.0,,Halfmarathon,,,,,https://trka.rs/races/1999-14-recikla%C5%BEni-maraton-recikla%C5%BEni-polumaraton/,trka.rs,Reciklazni polumaraton,ARK Fruška gora,kontakt@nocnimaraton.rs,,029b3c9390f1517807eed851495a3175,14. Reciklažni maraton,2026-12-13
47b00f9be9a5d69f,29fc967cb72ffef8,9. Zimski noćni polumaraton,,,,,,,,https://runtrace.net/9znp,runtrace.net,,,,,29fc967cb72ffef8,9. Zimski noćni polumaraton,2026-02-07
385aaf619a243133,33a1f038d9158647,BBKT 2026,,,,,,,,https://runtrace.net/bbkt2026,runtrace.net,,,,,33a1f038d9158647,BBKT 2026,2026-02-15
438be5797c1aa803,b09ec45dbda1b766,Love Run Beograd 2026,,,,,,,,https://runtrace.net/loverun2026,runtrace.net,,,,,b09ec45dbda1b766,Love Run Beograd 2026,2026-02-22
3eb5c9e07bf5846a,b1ff53761fd01d17,Srebrno jezero 2026,,,,,,,,https://runtrace.net/srebrnojezero2026,runtrace.net,,,,,b1ff53761fd01d17,Srebrno jezero 2026,2026-03-07
d9a1adf53231c80f,42c4d161bec4e8df,Avala trail 2026,,,,,,,,https://runtrace.net/avala2026,runtrace.net,,,,,42c4d161bec4e8df,Avala trail 2026,2026-03-14
9dac59c7cd4c110c,43d9184f23123689,Titan trail 2026,,,,,,,,https://runtrace.net/titan2026,runtrace.net,,,,,43d9184f23123689,Titan trail 2026,2026-03-21
a410813766c8f073,25e99158d1d259b1,ISKRA Trail Košutnjak 2026,,,,,,,,https://runtrace.net/kosutnjak2026,runtrace.net,,,,,25e99158d1d259b1,ISKRA Trail Košutnjak 2026,2026-03-22
96f38bb3b27f36b2,ac20478ad30000c3,Takovski grm 2026,,,,,,,,https://runtrace.net/takovo2026,runtrace.net,,,,,ac20478ad30000c3,Takovski grm 2026,2026-04-26
ba910cdae47ae270,04340d94a83d1645,Ugrin run 2026,,,,,,,,https://runtrace.net/ugrin2026,runtrace.net,,,,,04340d94a83d1645,Ugrin run 2026,2026-05-10
015a65bb70c592d4,b1090af0abcf7210,Tribalion 2026,,,,,,,,https://runtrace.net/15tribalion,runtrace.net,,,,,b1090af0abcf7210,Tribalion 2026,2026-05-16
c3e6384c9ac150c8,0fe4b88932593528,Nebeski visovi 2026,,,,,,,,https://runtrace.net/zlatibor2026,runtrace.net,,,,,0fe4b88932593528,Nebeski visovi 2026,2026-05-16
3d9f0e0911580c5a,2890cc00b10ca3b2,Ivanjica trail 2026,,,,,,,,https://runtrace.net/ivanjica20261,runtrace.net,,,,,2890cc00b10ca3b2,Ivanjica trail 2026,2026-05-23
f00564c60b30a3ad,603b81b590c887e3,Titan OCR 2026,,,,,,,,https://runtrace.net/titanocr2026,runtrace.net,,,,,603b81b590c887e3,Titan OCR 2026,2026-05-23
1674e3a554c1ffe0,bd220df750c9790c,Dragutin Tomašević 2026,,,,,,,,https://runtrace.net/petrovac2026,runtrace.net,,,,,bd220df750c9790c,Dragutin Tomašević 2026,2026-05-23
41983b69c9426331,a30da6184bd8e298,Ivanjica trail 2026,,,,,,,,https://runtrace.net/ivanjica2026,runtrace.net,,,,,a30da6184bd8e298,Ivanjica trail 2026,2026-05-24
d690f32cd4bce8c9,55ea0af7c8182f27,Village trail 2026,,,,,,,,https://runtrace.net/villagetrail2026,runtrace.net,,,,,55ea0af7c8182f27,Village trail 2026,2026-06-07
f271a0647f06f66c,04dbd9222d16022b,ISKRA Trail Kosmaj 2026,,,,,,,,https://runtrace.net/kosmaj2026,runtrace.net,,,,,04dbd9222d16022b,ISKRA Trail Kosmaj 2026,2026-06-21
1aaf48fb71a1f4ae,733ec342fe05ccdd,Jadovnički ultramaraton 2026,,,,,,,,https://runtrace.net/jadovnik2026,runtrace.net,,,,,733ec342fe05ccdd,Jadovnički ultramaraton 2026,2026-07-11
1449555e87729add,f61030427c63061d,ISKRA Night Trail Avala 2026,,,,,,,,https://runtrace.net/nightavala2026,runtrace.net,,,,,f61030427c63061d,ISKRA Night Trail Avala 2026,2026-08-29
c131c1bc7a1576bd,eb532839ea135358,ISKRA Trail Avala 2026,,,,,,,,https://runtrace.net/dayavala2026,runtrace.net,,,,,eb532839ea135358,ISKRA Trail Avala 2026,2026-08-30
2f3a71ab70ac485b,1d440b379157769b,Čivijaški polumaraton 2026,,,,,,,,https://runtrace.net/sabac2026,runtrace.net,,,,,1d440b379157769b,Čivijaški polumaraton 2026,2026-09-06
e7ebf6ef920cdabb,9a462e935a10ca3e,5. Zemunski polumaraton,,,,,,,,https://runtrace.net/zemun2026,runtrace.net,,,,,9a462e935a10ca3e,5. Zemunski polumaraton,2026-09-13
ea0e44810ab283c7,8bc1d2aea3765c1e,Kostolački polumaraton 2026,,,,,,,,https://runtrace.net/kostolac2026,runtrace.net,,,,,8bc1d2aea3765c1e,Kostolački polumaraton 2026,2026-10-10
5573ef29a0729bb2,2bcceaa562fff2d9,3. Novogodišnji Mrazaton,,,,,,,,https://runtrace.net/mrazaton2026,runtrace.net,,,,,2bcceaa562fff2d9,3. Novogodišnji Mrazaton,2026-12-27
